train_loss
0,18.547089390204082
1000,9.845308260012791
2000,11.031270783478467
3000,14.196741828859023
4000,4.063835485375246
5000,9.698920438002435
6000,10.173226966059953
7000,12.961475817411237
8000,3.627569859511461
9000,8.724407292074341
10000,9.522286394413582
11000,12.001080487628185
12000,3.1213698176384415
13000,6.8626762393165235
14000,9.213530035485539
15000,10.916050235427855
16000,1.8993919871212535
17000,4.332388416345028
18000,8.591299484123958
19000,10.980270157071162
20000,1.3339308817201279
21000,3.0199067656975163
22000,7.551465782433114
23000,10.241462910574569
24000,0.8792820209426647
25000,2.599563024366458
26000,7.038010931717312
27000,9.757851404570552
28000,0.7294764714916555
29000,2.4274876029228536
30000,7.130386311083782
31000,9.455866064320002
32000,0.5691854423369105
33000,2.339807685795881
34000,6.56719509585086
35000,9.219216278765044
36000,0.48294150386568363
37000,2.168903223673687
38000,6.505286195393833
39000,9.514351950946622
40000,0.4351533815680878
41000,2.17522275079947
42000,6.7488386397102955
43000,8.585102318142793
44000,0.4308209486236908
45000,2.3090874035489843
46000,6.8072507352694895
47000,8.557824772430484
48000,0.32140547391826474
49000,2.199600835771011
50000,6.8670230038482805
51000,16.621356982553195
52000,0.589019977565159
53000,2.21219206008709
54000,6.654105410152269
55000,13.64847177931766
56000,0.226033311281037
57000,2.160009854346366
58000,6.774579425148122
59000,12.621504437170326
60000,0.15872283885788221
61000,2.142618809738253
62000,6.9105049496587405
63000,12.31633049968181
64000,0.14722973833276037
65000,2.1180321935170827
66000,6.996294323535921
67000,12.335502649177108
68000,0.659794630420179
69000,2.097140817197525
70000,6.858900869167173
71000,12.290587875755678
72000,0.09335088434123565
73000,2.107379085567179
74000,6.8603465974157745
75000,12.144039642902248
76000,0.06689310295489334
77000,3.7514441219805206
78000,6.836187179907995
79000,12.1499766476535
80000,0.07005913539189064
81000,2.0868240454300193
82000,6.742063463010616
83000,12.103230724993344
84000,0.27508343932744406
85000,2.0792438903632697
86000,6.8135184930955335
87000,12.103226875835194
88000,0.04309065165102564
89000,2.071219803447829
90000,6.770791526002538
91000,12.564807735695284
92000,0.0605517665502014
93000,2.0682038091453294
94000,6.817055558083141
95000,12.061801497007323
96000,0.07500641977657872
97000,2.0956885852819056
98000,6.888037615524123
99000,12.057344611846155
100000,0.032314648338114926
101000,2.0883581592234624
102000,5.220870700423472
103000,12.229427385683605
104000,0.04639116680892165
105000,2.0931975419343045
106000,4.78829762546099
107000,12.234223057598998
108000,0.20399752176653482
109000,2.0931728753368017
110000,6.299754961436415
111000,12.051962839794408
112000,0.04286759438054024
113000,2.658585024432862
114000,4.1380412506205335
115000,12.04593498538414
116000,0.048700235483188796
117000,2.045235420206845
118000,4.076075302279123
119000,12.052718801111595
120000,0.30179961998412247
121000,2.094918369699775
122000,4.101513793211767
123000,12.049078277349007
124000,0.05803232836991641
125000,2.083531059257112
126000,4.076806813888621
127000,14.254206444399532
128000,0.15264861252322268
129000,2.029865799278278
130000,4.041450500633791
131000,12.022833941883214
132000,0.027628561498183556
133000,2.0539900530109416
134000,4.038317577147573
135000,12.03753337282218
136000,0.026984667850436798
137000,2.0810020375204528
138000,4.057596474800724
139000,12.115697102167568
140000,0.12262648639674134
141000,2.080329166775198
142000,4.111216684627348
143000,12.027491676809557
144000,0.028775604204933528
145000,2.0347285011608185
146000,4.033976324240277
147000,12.030736909302165
148000,0.027625901921556676
149000,2.0312325247460428
150000,4.027692926935391
151000,12.048205132689587
152000,0.030502345518921076
153000,4.941657553210121
154000,4.026602602651858
155000,12.018322479883915
156000,0.048661474198156224
